date,time,Cloud Coverage (%),Temperature (Fahrenheit),Wind speed (mph),rain (inches),relative humidity (%),visibility (miles),cherry,bonus,count,busy
4/22/25,16:00:00,0,59.54,4.79,0,51,9.94,0,0,,
4/22/25,17:00:00,0,60.8,6.06,0,46,9.94,0,0,,
4/22/25,18:00:00,31,59,6.08,0,51,9.94,0,0,,
4/22/25,19:00:00,3,57.56,5.03,0,51,9.94,0,0,,
4/22/25,20:00:00,0,54.68,4,0,63,9.94,0,0,,
4/22/25,21:00:00,25,51.62,1.57,0,59,9.94,0,0,,
4/22/25,22:00:00,52,49.28,1.5,0,73,9.94,0,0,,
4/22/25,23:00:00,56,47.84,4.47,0,74,9.94,0,0,,
4/23/25,0:00:00,42,46.4,0.92,0,74,9.94,0,0,,
4/23/25,1:00:00,38,45.14,3.58,0,77,9.94,0,0,,
4/23/25,2:00:00,47,44.96,4.47,0,78,9.94,0,0,,
4/23/25,3:00:00,44,43.34,4.47,0,84,9.94,0,0,,
4/23/25,4:00:00,56,42.26,1.05,0,87,9.94,0,0,,
4/23/25,5:00:00,36,41.9,1.66,0,88,9.94,0,0,,
4/23/25,6:00:00,30,42.08,1.9,0,88,9.94,0,0,,
4/23/25,7:00:00,47,42.44,1.63,0,89,9.94,0,0,,
4/23/25,8:00:00,54,47.48,1.43,0,75,9.94,0,0,,
4/23/25,9:00:00,0,54.5,1.3,0,59,9.94,0,0,,
4/23/25,10:00:00,0,58.64,0.78,0,45,9.94,0,0,,
4/23/25,11:00:00,0,63.14,1.79,0,35,9.94,0,0,,
4/23/25,12:00:00,44,65.66,0.54,0,29,9.94,0,0,,
4/23/25,13:00:00,54,69.44,1.99,0,26,9.94,0,0,,
4/23/25,14:00:00,53,69.98,0.54,0,27,9.94,0,0,,
4/23/25,15:00:00,24,70.7,2.55,0,25,9.94,0,0,,
4/23/25,16:00:00,10,71.06,2.68,0,22,9.94,0,0,,
4/23/25,17:00:00,39,70.34,2.21,0,21,9.94,0,0,,
4/23/25,18:00:00,21,68,0.96,0,28,9.94,0,0,,
4/23/25,19:00:00,8,64.58,3.58,0,34,9.94,0,0,,
4/23/25,20:00:00,20,59,4.54,0,43,9.94,0,0,,
4/23/25,21:00:00,0,56.12,3.11,0,52,9.94,0,0,,
4/23/25,22:00:00,0,52.16,0.83,0,60,9.94,0,0,,
4/23/25,23:00:00,12,50.36,0.2,0,64,9.94,0,0,,
4/24/25,0:00:00,31,48.38,0.34,0,66,9.94,0,0,,
4/24/25,1:00:00,44,46.94,0.87,0,65,9.94,0,0,,
4/24/25,2:00:00,53,46.4,1.21,0,72,9.94,0,0,,
4/24/25,3:00:00,56,45.5,1.39,0,70,9.94,0,0,,
4/24/25,4:00:00,67,44.6,1.54,0,75,9.94,0,0,,
4/24/25,5:00:00,68,45.5,1.3,0,70,9.94,0,0,,
4/24/25,6:00:00,76,45.32,2.21,0,77,9.94,0,0,,
4/24/25,7:00:00,78,45.14,4.3,0,73,9.94,0,0,,
4/24/25,8:00:00,86,47.66,3.94,0,73,9.94,0,0,,
4/24/25,9:00:00,38,49.46,6.22,0,71,9.94,0,0,,
4/24/25,10:00:00,97,49.64,5.1,0,77,9.94,0,0,,
4/24/25,11:00:00,98,49.82,4.18,0,81,9.94,0,0,,
4/24/25,12:00:00,100,50.9,5.21,0,79,9.94,0,0,,
4/24/25,13:00:00,96,51.98,5.01,0,77,9.94,0,0,,
4/24/25,14:00:00,100,54.14,4.18,0.01,71,9.94,0,0,,
4/24/25,15:00:00,98,55.22,7.52,0.02,66,9.94,0,0,,
4/24/25,16:00:00,89,55.4,6.08,0.05,67,9.94,0,0,,
4/24/25,17:00:00,97,53.78,5.06,0,68,9.94,0,0,,
4/24/25,18:00:00,90,53.42,5.35,0,70,9.94,0,0,,
4/24/25,19:00:00,85,53.42,4.54,0,73,6.21,0,0,,
4/24/25,20:00:00,87,51.26,5.37,0,78,9.94,0,0,,
4/24/25,21:00:00,28,49.1,3.78,0,85,9.94,0,0,,
4/24/25,22:00:00,44,48.38,2.93,0,90,9.94,0,0,,
4/24/25,23:00:00,82,49.1,3.83,0,89,9.94,0,0,,
4/25/25,0:00:00,27,47.84,1.45,0.02,91,9.94,0,0,,
4/25/25,1:00:00,87,47.84,1.34,0.02,93,9.94,0,0,,
4/25/25,2:00:00,61,47.48,2.64,0,94,9.94,0,0,,
4/25/25,3:00:00,83,47.48,3.47,0,95,9.94,0,0,,
4/25/25,4:00:00,89,48.38,2.44,0,91,6.21,0,0,,
4/25/25,5:00:00,80,48.2,2.26,0.02,94,6.21,0,0,,
4/25/25,6:00:00,82,48.38,2.95,0.01,92,9.94,0,0,,
4/25/25,7:00:00,85,48.92,1.19,0.02,93,9.94,0,0,,
4/25/25,8:00:00,85,49.82,3.15,0.03,93,9.94,0,0,,
4/25/25,9:00:00,81,50.54,5.1,0.06,93,9.94,0,0,,
4/25/25,10:00:00,76,51.08,6.06,0.03,92,6.21,0,0,,
4/25/25,11:00:00,76,51.08,5.28,0.05,91,9.94,0,0,,
4/25/25,12:00:00,72,51.98,3.94,0.04,90,9.94,0,0,,
4/25/25,13:00:00,77,51.8,8.03,0.02,88,9.94,0,0,,
4/25/25,14:00:00,67,52.7,5.77,0.01,86,9.94,0,0,,
4/25/25,15:00:00,71,51.98,5.93,0.05,89,9.94,0,0,,
4/25/25,16:00:00,78,53.24,3.04,0.04,84,6.21,0,0,,
4/25/25,17:00:00,81,52.34,4.09,0.07,85,9.94,0,0,,
4/25/25,18:00:00,83,53.42,1.54,0.03,89,9.94,0,0,,
4/25/25,19:00:00,88,52.52,3.06,0.01,94,9.94,0,0,,
4/25/25,20:00:00,78,51.62,1.66,0.01,92,9.94,0,0,,
4/25/25,21:00:00,74,51.08,6.04,0.04,92,9.94,0,0,,
4/25/25,22:00:00,78,50.54,5.53,0.11,92,9.94,0,0,,
4/25/25,23:00:00,73,50,5.1,0.05,94,9.94,0,0,,
4/26/25,0:00:00,78,49.82,4.74,0.04,93,9.94,0,0,,
4/26/25,1:00:00,81,49.82,5.91,0.01,94,9.94,0,0,,
4/26/25,2:00:00,80,49.28,5.15,0,94,9.94,0,0,,
4/26/25,3:00:00,84,48.74,3.89,0.02,95,9.94,0,0,,
4/26/25,4:00:00,90,49.1,2.75,0.03,98,6.21,0,0,,
4/26/25,5:00:00,90,49.1,0.87,0.03,96,9.94,0,0,,
4/26/25,6:00:00,100,49.1,2.3,0.01,97,9.94,0,0,,
4/26/25,7:00:00,100,49.46,2.08,0.03,94,9.94,0,0,,
4/26/25,8:00:00,100,50,3.49,0,91,9.94,0,0,,
4/26/25,9:00:00,99,51.26,3.04,0,90,9.94,0,0,,
4/26/25,10:00:00,100,52.34,4.16,0,85,9.94,0,0,,
4/26/25,11:00:00,97,54.14,3.91,0,81,9.94,0,0,,
4/26/25,12:00:00,75,54.5,8.46,0,73,9.94,0,0,,
4/26/25,13:00:00,86,56.84,3.69,0,71,9.94,0,0,,
4/26/25,14:00:00,82,59.9,6,0,57,9.94,0,0,,
4/26/25,15:00:00,64,60.44,3.65,0,61,9.94,0,0,,
4/26/25,16:00:00,89,61.52,4.54,0,59,9.94,0,0,,
4/26/25,17:00:00,80,60.8,3.27,0,59,9.94,0,0,,
4/26/25,18:00:00,26,61.34,3.29,0,54,9.94,0,0,,
4/26/25,19:00:00,16,61.16,3,0,56,9.94,0,0,,
4/26/25,20:00:00,61,57.92,1.21,0,69,9.94,0,0,,
4/26/25,21:00:00,22,55.58,2.21,0,76,9.94,0,0,,
4/26/25,22:00:00,26,53.96,1.97,0.05,79,9.94,0,0,,
4/26/25,23:00:00,76,54.68,5.79,0.14,79,9.94,0,0,,
4/27/25,0:00:00,56,52.88,5.35,0,87,9.94,0,0,,
4/27/25,1:00:00,76,51.62,3.4,0,88,9.94,0,0,,
4/27/25,2:00:00,85,50.36,8.14,0,89,9.94,0,0,,
4/27/25,3:00:00,72,50.36,6.22,0,89,9.94,0,0,,
4/27/25,4:00:00,88,49.28,7.23,0,91,9.94,0,0,,
4/27/25,5:00:00,83,49.46,11.79,0.01,90,9.94,0,0,,
4/27/25,6:00:00,74,49.1,12.21,0,89,9.94,0,0,,
4/27/25,7:00:00,82,49.1,15.03,0,86,9.94,0,0,,
4/27/25,8:00:00,83,49.46,15.41,0.01,84,9.94,0,0,,
4/27/25,9:00:00,88,50.18,16.42,0,80,6.21,0,0,,
4/27/25,10:00:00,86,49.1,11.7,0.01,83,9.94,0,0,,
4/27/25,11:00:00,74,50,7.05,0,78,9.94,0,0,,
4/27/25,12:00:00,68,51.44,5.57,0.01,72,9.94,0,0,,
4/27/25,13:00:00,68,52.7,4.81,0.02,73,9.94,0,0,,
4/27/25,14:00:00,79,50.9,2.06,0,79,9.94,0,0,,
4/27/25,15:00:00,83,51.44,4.03,0,81,9.94,0,0,,
4/27/25,16:00:00,90,51.62,4.45,0,80,9.94,0,0,,
4/27/25,17:00:00,88,52.16,6.35,0,79,9.94,0,0,,
4/27/25,18:00:00,84,52.34,5.86,0,78,6.21,0,0,,
4/27/25,19:00:00,84,50.54,6.71,0,84,6.21,0,0,,
4/27/25,20:00:00,76,49.28,4.85,0.01,91,6.21,0,0,,
4/27/25,21:00:00,79,49.1,5.23,0,94,9.94,0,0,,
4/27/25,22:00:00,70,49.28,5.48,0,93,9.94,0,0,,
4/27/25,23:00:00,64,49.46,7,0,91,9.94,0,0,,
4/28/25,0:00:00,40,49.28,6.89,0,94,9.94,0,0,,
4/28/25,1:00:00,40,48.92,5.91,0,90,9.94,0,0,,
4/28/25,2:00:00,58,49.28,5.61,0,90,9.94,0,0,,
4/28/25,3:00:00,75,47.48,5.39,0,88,9.94,0,0,,
4/28/25,4:00:00,76,47.3,4.65,0,88,9.94,0,0,,
4/28/25,5:00:00,71,46.76,5.17,0,89,9.94,0,0,,
4/28/25,6:00:00,63,46.4,6.29,0,88,9.94,0,0,,
4/28/25,7:00:00,25,46.4,5.88,0,86,9.94,0,0,,
4/28/25,8:00:00,44,47.3,7.49,0,82,9.94,0,0,,
4/28/25,9:00:00,79,48.56,8.12,0,80,9.94,0,0,,
4/28/25,10:00:00,86,49.46,8.75,0,76,9.94,0,0,,
4/28/25,11:00:00,84,52.34,9.55,0,68,9.94,0,0,,
4/28/25,12:00:00,87,51.62,9.13,0.01,69,6.21,0,0,,
4/28/25,13:00:00,88,51.8,7.43,0.02,73,9.94,0,0,,
4/28/25,14:00:00,85,51.98,7.87,0.01,73,6.21,0,0,,
4/28/25,15:00:00,92,51.62,7.92,0,74,9.94,0,0,,
4/28/25,16:00:00,88,51.08,6.58,0,73,9.94,0,0,,
4/28/25,17:00:00,100,52.16,6.6,0,69,9.94,0,0,,
4/28/25,18:00:00,97,51.8,7.2,0,69,9.94,0,0,,
4/28/25,19:00:00,86,51.26,9.06,0,67,9.94,0,0,,
4/28/25,20:00:00,49,49.1,4.56,0,74,9.94,0,0,,
4/28/25,21:00:00,80,48.02,2.68,0,76,9.94,0,0,,
4/28/25,22:00:00,52,45.86,4.54,0,81,9.94,0,0,,
4/28/25,23:00:00,73,44.78,4.14,0,83,9.94,0,0,,
4/29/25,0:00:00,72,45.5,2.42,0,82,9.94,0,0,,
4/29/25,1:00:00,73,43.7,2.86,0,85,9.94,0,0,,
4/29/25,2:00:00,72,42.44,2.06,0,89,9.94,0,0,,
4/29/25,3:00:00,55,42.26,2.57,0.09,91,9.94,0,0,,
4/29/25,4:00:00,84,41.54,1.07,0.12,94,9.94,0,0,,
4/29/25,5:00:00,86,40.46,2.66,0.12,95,9.94,0,0,,
4/29/25,6:00:00,81,39.74,2.66,0,93,9.94,0,0,,
4/29/25,7:00:00,84,40.1,0.49,0.01,95,9.94,0,0,,
4/29/25,8:00:00,80,40.64,1.45,0,91,6.21,0,0,,
4/29/25,9:00:00,88,41.54,2.21,0,90,9.94,0,0,,
4/29/25,10:00:00,89,43.16,3.78,0,87,9.94,0,0,,
4/29/25,11:00:00,99,44.06,1.43,0,86,9.94,0,0,,
4/29/25,12:00:00,74,47.66,1.77,0,75,9.94,0,0,,
4/29/25,13:00:00,48,48.02,1.83,0,67,9.94,0,0,,
4/29/25,14:00:00,60,51.08,2.06,0,60,9.94,0,0,,
4/29/25,15:00:00,54,50.9,3.91,0,48,9.94,0,0,,
4/29/25,16:00:00,60,53.24,2.04,0.02,53,9.94,0,0,,
4/29/25,17:00:00,94,51.62,1.9,0.04,57,9.94,0,0,,
4/29/25,18:00:00,100,46.58,1.21,0.04,74,9.94,0,0,,
4/29/25,19:00:00,81,47.48,2.3,0.02,74,9.94,0,0,,
4/29/25,20:00:00,99,46.4,1.45,0,82,9.94,0,0,,
4/29/25,21:00:00,85,45.5,0.04,0,84,9.94,0,0,,
4/29/25,22:00:00,64,43.7,7.16,0,88,9.94,0,0,,
4/29/25,23:00:00,80,42.8,2.55,0,87,9.94,0,0,,
